course_id,course_name,department
MATH415,Applied Linear Algebra,MATH
MATH416,Abstract Linear Algebra,MATH
MATH417,Intro to Abstract Algebra,MATH
MATH423,Differential Geometry,MATH
MATH424,Honors Real Analysis,MATH
MATH427,Honors Abstract Algebra,MATH
MATH441,Differential Equations,MATH
MATH442,Intro Partial Diff Equations,MATH
MATH444,Elementary Real Analysis,MATH
MATH446,Applied Complex Variables,MATH
MATH447,Real Variables,MATH
MATH448,Complex Variables,MATH
MATH453,Number Theory,MATH
MATH461,Probability Theory,MATH
MATH463,Statistics and Probability I,MATH
MATH464,Statistics and Probability II,MATH
MATH481,Vector and Tensor Analysis,MATH
MATH482,Linear Programming,MATH
MATH484,Nonlinear Programming,MATH
MATH487,Advanced Engineering Math,MATH
MATH489,Dynamics &amp; Differential Eqns,MATH
MATH490,Advanced Topics in Mathematics,MATH
MATH492,Undergraduate Research in Math,MATH
MATH499,Introduction Graduate Research,MATH
MATH500,Abstract Algebra I,MATH
MATH502,Commutative Algebra,MATH
MATH512,Modern Algebraic Geometry,MATH
MATH514,Complex Algebraic Geometry,MATH
MATH518,Differentiable Manifolds I,MATH
MATH526,Algebraic Topology II,MATH
MATH531,Analytic Theory of Numbers I,MATH
MATH535,General Topology,MATH
MATH540,Real Analysis,MATH
MATH542,Complex Variables I,MATH
MATH545,Harmonic Analysis,MATH
MATH546,Hilbert Spaces,MATH
MATH554,Linear Analysis and Partial Differential Equations,MATH
MATH558,Methods of Applied Mathematics,MATH
MATH562,Theory of Probability II,MATH
MATH563,Risk Modeling and Analysis,MATH
MATH564,Applied Stochastic Processes,MATH
MATH580,Combinatorial Mathematics,MATH
MATH582,Structure of Graphs,MATH
MATH593,Mathematical Internship,MATH
MATH595,Advanced Topics in Mathematics,MATH
MBA530,Internship,MBA
MBA531,Special Projects,MBA
MBA543,Digital Media &amp; Marketing,MBA
MBA549,Multiculturalism in Management and the Marketplace,MBA
MBA553,Entrepreneurship: From Startup to Growth,MBA
MBA561,Introduction to Business Analytics with R,MBA
MBA562,Introduction to Business Analytics: Communicating with Data,MBA
MBA563,Data Toolkit: Business Data Modeling &amp; Predictive Analytics,MBA
MBA590,Specialization Capstone,MBA
MBA597,Program Foundations,MBA
MBA598,Program Capstone,MBA
MCB100,Introductory Microbiology,MCB
MCB101,Intro Microbiology Laboratory,MCB
MCB150,Molec &amp; Cellular Basis of Life,MCB
MCB151,Molec &amp; Cellular Laboratory,MCB
MCB198,Internship,MCB
MCB244,Human Anatomy &amp; Physiology I,MCB
MCB245,Human Anat &amp; Physiol Lab I,MCB
MCB250,Molecular Genetics,MCB
MCB251,Exp Techniqs in Molecular Biol,MCB
MCB252,"Cells, Tissues &amp; Development",MCB
MCB253,Exp Techniqs in Cellular Biol,MCB
MCB290,Undergraduate Research,MCB
MCB292,Experiential Learning in MCB,MCB
MCB297,MCB Honors Discussion,MCB
MCB298,MCB Honors Lab Discussion,MCB
MCB299,MCB Merit Program Discussion,MCB
MCB300,Microbiology,MCB
MCB301,Experimental Microbiology,MCB
MCB314,Introduction to Neurobiology,MCB
MCB320,Mechanisms of Human Disease,MCB
MCB354,Biochem &amp; Phys Basis of Life,MCB
MCB364,Eukaryotic Cell Biology Laboratory,MCB
MCB401,Cellular Physiology,MCB
MCB408,Immunology,MCB
MCB413,Endocrinology,MCB
MCB421,Microbial Genetics,MCB
MCB428,Microbial Pathogens Laboratory,MCB
MCB431,Microbial Physiology,MCB
MCB432,Computing in Molecular Biology,MCB
MCB433,Virology &amp; Viral Pathogenesis,MCB
MCB436,Global Biosecurity,MCB
MCB438,Virology,MCB
MCB450,Introductory Biochemistry,MCB
MCB460,Neuroanatomy Laboratory,MCB
MCB461,Cell &amp; Molecular Neuroscience,MCB
MCB471,Cell Structure and Dynamics,MCB
MCB474,Genetic Disorders &amp; Counseling,MCB
MCB493,Special Topics Mol Cell Biol,MCB
MCB501,Advanced Biochemistry,MCB
MCB502,Advanced Molecular and Cell Biology,MCB
MCB529,Special Topics in Cell and Developmental Biology,MCB
MCB530,Reproductive Physiol Seminar,MCB
MCB540,Scientific Writing,MCB
MCB542,Interdisciplinary Approaches to Neuroscience I,MCB
MCB561,Mechanisms Viral Pathogenesis,MCB
MCB580,Res Ethics &amp; Responsibilities,MCB
MCB581,Laboratory Rotation I,MCB
MCB582,Laboratory Rotation II,MCB
MCB583,Laboratory Rotation III,MCB
MDIA100,College of Media Orientation,MDIA
MDIA299,Media Study Abroad,MDIA
MDIA571,Proseminar I,MDIA
MDIA590,Special Topics,MDIA
MDVL201,Medieval Literature and Culture,MDVL
ME170,Computer-Aided Design,ME
ME200,Thermodynamics,ME
ME270,Design for Manufacturability,ME
ME290,Seminar,ME
ME297,Introductory Independent Study,ME
ME310,Fundamentals of Fluid Dynamics,ME
ME320,Heat Transfer,ME
ME330,Engineering Materials,ME
ME340,Dynamics of Mechanical Systems,ME
ME360,Signal Processing,ME
ME370,Mechanical Design I,ME
ME371,Mechanical Design II,ME
ME401,Refrigeration and Cryogenics,ME
ME403,Internal Combustion Engines,ME
ME410,Intermediate Gas Dynamics,ME
ME411,Viscous Flow &amp; Heat Transfer,ME
ME420,Intermediate Heat Transfer,ME
ME430,Failure of Engrg Materials,ME
ME445,Introduction to Robotics,ME
ME451,Computer-Aided Mfg Systems,ME
ME453,Data Science in Manufacturing Quality Control,ME
ME458,Additive Manufacturing and Product Design,ME
ME461,Computer Cntrl of Mech Systems,ME
ME462,Advanced Computer Control,ME
ME470,Senior Design Project,ME
ME471,Finite Element Analysis,ME
ME487,MEMS-NEMS Theory &amp; Fabrication,ME
ME496,Honors Project,ME
ME504,Multiphase Systems &amp; Processes,ME
ME522,Thermal Radiation,ME
ME523,Nanoscale Energy Transport,ME
ME530,Fatigue Analysis,ME
ME540,Control System Theory &amp; Design,ME
ME543,Applied Control System Design &amp; Analysis,ME
ME562,Robust Adaptive Control,ME
ME586,Mechanics of MEMS,ME
ME588,Nanoscale Fabrication and Characterization,ME
MICR595,Microbiology Graduate Seminar,MICR
MILS101,Introduction to the Army,MILS
MILS112,Leadership Laboratory,MILS
MILS201,Leadership and Ethics,MILS
MILS212,Leadership Laboratory,MILS
MILS301,Training Management and the Warfighting Functions,MILS
MILS312,Leadership Laboratory,MILS
MILS322,Leadership Laboratory,MILS
MILS325,Independent Study,MILS
MILS341,Leadership and Management,MILS
MIP595,Seminars in Physiology,MIP
MSE101,Materials in Today's World,MSE
MSE182,Introduction to MatSE,MSE
MSE201,Phases and Phase Relations,MSE
MSE280,Engineering Materials,MSE
MSE307,Materials Laboratory I,MSE
MSE396,Introduction to Research,MSE
MSE401,Thermodynamics of Materials,MSE
MSE403,Synthesis of Materials,MSE
MSE404,Laboratory Studies in Materials Science and Engineering,MSE
MSE406,Thermal-Mech Behavior of Matls,MSE
MSE421,Ceramic Processing,MSE
MSE443,Design of Engineering Alloys,MSE
MSE457,Polymer Chemistry,MSE
MSE461,Electronic Materials II,MSE
MSE464,Magnetic Materials and their Applications,MSE
MSE470,Design and Use of Biomaterials,MSE
MSE480,Surfaces and Colloids,MSE
MSE489,Matl Select for Sustainability,MSE
MSE492,Lab Safety Fundamentals,MSE
MSE494,Materials Design Thinking,MSE
MSE500,Statistical Thermodyn of Matls,MSE
MSE501,Kinetic Processes in Materials,MSE
MSE529,Hard Materials Seminar,MSE
MSE559,Soft Materials Seminar,MSE
MSE584,Point and Line Defects,MSE
MSE590,Research Seminars,MSE
MSE595,Materials Colloquium,MSE
MUS90,Seminar in Music Education,MUS
MUS100,First-year Seminar for Music Majors,MUS
MUS101,Music Theory and Practice I,MUS
MUS106,Beginning Composition,MUS
MUS107,Musicianship I,MUS
MUS108,Musicianship II,MUS
MUS121,Italian Diction,MUS
MUS123,French Diction,MUS
MUS130,Music Then and Now,MUS
MUS132,Popular Music Studies,MUS
MUS133,Introduction to World Music,MUS
MUS140,String Instrument Class,MUS
MUS144,Supp WW Inst: Clarinet,MUS
MUS146,Supp WW Inst: Flute,MUS
MUS147,Supp WW Inst: Oboe,MUS
MUS148,Supp WW Inst: Saxophone,MUS
MUS149,Supp WW Inst: Bassoon,MUS
MUS151,Supp Brass Inst: Trumpet,MUS
MUS153,Supp Brass Inst: Horn,MUS
MUS154,Supp Brass Inst: Trombone,MUS
MUS155,Supp Brass Inst: Euph/Tuba,MUS
MUS158,Supp Percussion Instruments,MUS
MUS163,Jazz Keyboard Studies I,MUS
MUS166,Fundamentals of Improvisation: Jazz and Beyond,MUS
MUS169,Unit One Sem Instruct in Music,MUS
MUS173,Grp Instr Pno for Mus Maj II,MUS
MUS174,Grp Instr Pno for Mus Maj III,MUS
MUS201,Music Theory and Practice III,MUS
MUS205,Computation and Music II,MUS
MUS206,Intermediate Composition,MUS
MUS207,Musicianship III,MUS
MUS222,Singing in Musical Theatre,MUS
MUS240,Orientation to Music Teaching and Learning K-HS,MUS
MUS242,Elements of Conducting,MUS
MUS243,Introductory Music Ed Tech,MUS
MUS299,Thesis/Adv UG Honors in Music,MUS
MUS313,The History of Music I,MUS
MUS330,Advanced Choral Conducting I,MUS
MUS332,Advanced Wind Band Conducting and Rehearsal Strategies,MUS
MUS343,Music in Adolescence,MUS
MUS344,Instrumental Methods for Secondary Ensembles,MUS
MUS345,Mus Methods in Early Childhood,MUS
MUS348,Choral Literature,MUS
MUS350,Music Teaching in Ensemble Settings,MUS
MUS360,Jazz Improv:Theory and Prac I,MUS
MUS362,Jazz Arranging I,MUS
MUS364,Jazz Composition I,MUS
MUS368,Jazz Improvisation Styles I,MUS
MUS400,Counterpoint and Fugue,MUS
MUS406,Advanced Composition,MUS
MUS407,Elect Music Techniques I,MUS
MUS408,Analysis of Musical Form,MUS
MUS410,Period Studies in Musicology,MUS
MUS418,Regional Studies in Musicology,MUS
MUS422,Musical Theatre Repertoire,MUS
MUS423,Intro to Piano Technology,MUS
MUS430,Applied Music Pedagogy,MUS
MUS431,Piano Pedagogy I,MUS
MUS437,Popular Music Pedagogy,MUS
MUS439,Differentiating Music Instruction,MUS
MUS454,Advanced Keyboard Skills I,MUS
MUS459,Professional Internship,MUS
MUS464,Jazz History I,MUS
MUS469,Lyric Theatre Production,MUS
MUS472,Senior Project Showcase,MUS
MUS474,Vocal Repertoire I,MUS
MUS499,Proseminar in Music,MUS
MUS500,Artist Diploma Recital,MUS
MUS502,Graduate Theory Review,MUS
MUS504,Grad. Jazz Improv. I,MUS
MUS506,Graduate Level Composition,MUS
MUS507,Sem in Music Comp and Theory,MUS
MUS509,"Graduate Seminar in Band Conducting, History, and Literature",MUS
MUS511,Foundations and Methods of Musicology I,MUS
MUS518,Regional Studies in Musicology,MUS
MUS522,Special Topics Seminar,MUS
MUS523,Seminar in Musicology,MUS
MUS525,Rdgs in Musicol and Mus Theory,MUS
MUS528,Res &amp; Bibliography in Music,MUS
MUS530,Critical Readings in Mus Ed,MUS
MUS532,Curricular Perspectives on Music Education,MUS
MUS540,Graduate Wind Band Conducting,MUS
MUS544,Doctoral Seminar in Music Education,MUS
MUS545,Topics in Music Education,MUS
MUS548,Advanced Jazz Harmony I,MUS
MUS551,Choral Literature II,MUS
MUS555,Advanced Choral Conducting,MUS
MUS557,Piano Literature,MUS
MUS558,Vocal Literature,MUS
MUS559,Organ Literature,MUS
MUS560,String Instrument Literature,MUS
MUS561,Wind Instrument Literature,MUS
MUS564,Choral Conducting Project,MUS
MUS565,Doctoral Choral Conducting,MUS
MUS573,Doctoral Wind Band Conducting,MUS
MUS576,Doctoral Projects,MUS
MUS578,Vocal Pedagogy,MUS
MUSC101,Piano,MUSC
MUSC103,Organ,MUSC
MUSC105,Voice,MUSC
MUSC110,Violin,MUSC
MUSC111,Viola,MUSC
MUSC112,Cello,MUSC
MUSC113,Double Bass,MUSC
MUSC114,Harp,MUSC
MUSC115,Guitar,MUSC
MUSC116,Electric Violin,MUSC
MUSC117,Electric Viola,MUSC
MUSC120,Flute,MUSC
MUSC121,Oboe,MUSC
MUSC122,Bassoon,MUSC
MUSC123,Clarinet,MUSC
MUSC124,Saxophone,MUSC
MUSC125,Trumpet,MUSC
MUSC126,Horn,MUSC
MUSC127,Trombone,MUSC
MUSC128,Euphonium,MUSC
MUSC129,Tuba,MUSC
MUSC130,Percussion,MUSC
MUSC131,Jazz Voice,MUSC
MUSC132,Jazz Saxophone,MUSC
MUSC134,Jazz Trombone,MUSC
MUSC135,Jazz Piano,MUSC
MUSC136,Jazz Bass,MUSC
MUSC137,Jazz Guitar,MUSC
MUSC138,Jazz Percussion,MUSC
MUSC142,Jazz Strings,MUSC
MUSC300,Junior Recital,MUSC
MUSC400,Senior Recital,MUSC
MUSC401,Advanced Piano,MUSC
MUSC403,Advanced Organ,MUSC
MUSC404,Collaborative Piano,MUSC
MUSC405,Advanced Voice,MUSC
MUSC406,Lyric Theatre Voice,MUSC
MUSC407,Vocal Coaching,MUSC
MUSC410,Advanced Violin,MUSC
MUSC411,Advanced Viola,MUSC
MUSC412,Advanced Cello,MUSC
MUSC413,Advanced Double Bass,MUSC
MUSC414,Advanced Harp,MUSC
MUSC415,Advanced Guitar,MUSC
MUSC416,Advanced Electric Violin,MUSC
MUSC417,Advanced Electric Viola,MUSC
MUSC420,Advanced Flute,MUSC
MUSC421,Advanced Oboe,MUSC
MUSC422,Advanced Bassoon,MUSC
MUSC423,Advanced Clarinet,MUSC
MUSC424,Advanced Saxophone,MUSC
MUSC425,Advanced Trumpet,MUSC
MUSC426,Advanced Horn,MUSC
MUSC427,Advanced Trombone,MUSC
MUSC428,Advanced Euphonium,MUSC
MUSC429,Advanced Tuba,MUSC
MUSC430,Advanced Percussion,MUSC
MUSC431,Advanced Jazz Voice,MUSC
MUSC432,Advanced Jazz Saxophone,MUSC
MUSC434,Advanced Jazz Trombone,MUSC
MUSC435,Advanced Jazz Piano,MUSC
MUSC436,Advanced Jazz Bass,MUSC
MUSC437,Advanced Jazz Guitar,MUSC
MUSC438,Advanced Jazz Percussion,MUSC
MUSC449,World Music Performance Ensembles,MUSC
MUSC450,Chamber Music,MUSC
MUSC451,Piano Ensemble,MUSC
MUSC452,Guitar Ensemble,MUSC
MUSC453,Saxophone Ensemble,MUSC
MUSC454,Brass Ensemble,MUSC
MUSC455,Percussion Ensemble,MUSC
MUSC456,Steel Band,MUSC
MUSC457,Hip-Hop Collective,MUSC
MUSC458,Electric Orchestra,MUSC
MUSC460,Chamber Singers,MUSC
MUSC462,University Chorus,MUSC
MUSC463,Black Chorus,MUSC
MUSC464,Women's Glee Club,MUSC
MUSC465,Men's Glee Club,MUSC
MUSC466,Oratorio Society,MUSC
MUSC468,LTI Studio,MUSC
MUSC469,LTI Main Stage,MUSC
MUSC470,Opera Scenes,MUSC
MUSC473,Illinois Modern Ensemble,MUSC
MUSC474,Improvisers Exchange Ensemble,MUSC
MUSC475,Symphony Orchestra,MUSC
MUSC476,Philharmonia Orchestra,MUSC
MUSC478,Illini Strings,MUSC
MUSC480,Wind Symphony,MUSC
MUSC481,Wind Orchestra,MUSC
MUSC482,Hindsley Symphonic Band,MUSC
MUSC484,Concert Band,MUSC
MUSC487,Marching Illini,MUSC
MUSC489,Volleyball Band,MUSC
MUSC490,Concert Jazz Band,MUSC
MUSC491,Repertory Jazz Orchestra,MUSC
MUSC492,Jazz Ensemble,MUSC
MUSC495,Jazz Trombone Ensemble,MUSC
MUSC496,Jazz Guitar Ensemble,MUSC
MUSC497,Jazz Vocal Ensemble,MUSC
MUSC498,Jazz Combo,MUSC
MUSC500,Graduate Recital,MUSC
MUSC501,Graduate Level Piano,MUSC
MUSC503,Graduate Level Organ,MUSC
MUSC504,Graduate Level Collaborative Piano,MUSC
MUSC505,Graduate Level Voice,MUSC
MUSC506,Graduate Level Lyric Theatre Voice,MUSC
MUSC507,Graduate Level Vocal Coaching,MUSC
MUSC510,Graduate Level Violin,MUSC
MUSC511,Graduate Level Viola,MUSC
MUSC512,Graduate Level Cello,MUSC
MUSC513,Graduate Level Double Bass,MUSC
MUSC514,Graduate Level Harp,MUSC
MUSC515,Graduate Level Guitar,MUSC
MUSC516,Graduate Electric Violin,MUSC
MUSC517,Graduate Electric Viola,MUSC
MUSC520,Graduate Level Flute,MUSC
MUSC521,Graduate Level Oboe,MUSC
MUSC522,Graduate Level Bassoon,MUSC
MUSC523,Graduate Level Clarinet,MUSC
MUSC524,Graduate Level Saxophone,MUSC
MUSC525,Graduate Level Trumpet,MUSC
MUSC526,Graduate Level Horn,MUSC
MUSC527,Graduate Level Trombone,MUSC
MUSC528,Graduate Level Euphonium,MUSC
MUSC529,Graduate Level Tuba,MUSC
MUSC530,Graduate Level Percussion,MUSC
MUSC531,Graduate Jazz Voice,MUSC
MUSC532,Graduate Jazz Saxophone,MUSC
MUSC534,Graduate Jazz Trombone,MUSC
MUSC535,Graduate Jazz Piano,MUSC
MUSC536,Graduate Jazz Bass,MUSC
MUSC537,Graduate Jazz Guitar,MUSC
MUSC538,Graduate Jazz Percussion,MUSC
MUSC542,Graduate Jazz Strings,MUSC
MUSE200,Introduction to Museums,MUSE
MUSE390,Museum Internship,MUSE
MUSE500,Core Prob Museum Theory &amp; Prac,MUSE
NE100,Introduction to Neural Engineering,NE
NEUR313,"Drugs, Brain and Behavior",NEUR
NEUR403,Memory and Amnesia,NEUR
NEUR421,Principles of Psychophysiology,NEUR
NEUR433,Evolutionary Neuroscience,NEUR
NEUR453,Cog Neuroscience of Vision,NEUR
NEUR520,Advanced Topics in Neuroscience,NEUR
NEUR590,Indiv Topics Neuroscience,NEUR
NEUR598,Proseminar in Psychology,NEUR
NPRE100,Orientation to NPRE,NPRE
NPRE200,"Mathematics for Nuclear, Plasma, and Radiological Engineering",NPRE
NPRE247,Modeling Nuclear Energy System,NPRE
NPRE321,Introduction to Plasmas and Applications,NPRE
NPRE330,Materials in Nuclear Engineering,NPRE
NPRE402,Nuclear Power Engineering,NPRE
NPRE413,Nuclear Separations and Fuel Reprocessing,NPRE
NPRE423,Plasma Laboratory,NPRE
NPRE432,Nuclear Engrg Materials Lab,NPRE
NPRE435,Radiological Imaging,NPRE
NPRE445,Interaction of Radiation with Matter,NPRE
NPRE449,Nuclear Systems Engineering and Design,NPRE
NPRE451,NPRE Laboratory,NPRE
NPRE452,Advanced Radiological Science Lab,NPRE
NPRE457,Safety Anlys Nucl Reactor Syst,NPRE
NPRE461,Probabilistic Risk Assessment,NPRE
NPRE501,Fundamentals of Nuclear Engrg,NPRE
NPRE527,Plasma Technology of Gaseous Electronics,NPRE
NPRE554,Independent Lab Investigations,NPRE
NPRE560,Reactor Kinetics and Dynamics,NPRE
NPRE596,Seminar in Nuclear Sci &amp; Engrg,NPRE
NRES100,Fundamentals of Env Sci,NRES
NRES102,Introduction to NRES,NRES
NRES103,The Great Lakes - Freshwater Wonder at Risk,NRES
NRES201,Introductory Soils,NRES
NRES219,Applied Ecology,NRES
NRES224,Social Justice and Environment,NRES
NRES285,Field Experience,NRES
NRES293,Professional Internship,NRES
NRES294,Resident Internship,NRES
NRES302,Dendrology,NRES
NRES351,Introduction to Environmental Chemistry,NRES
NRES403,Watersheds and Water Quality,NRES
NRES409,Fishery Ecol and Conservation,NRES
NRES416,Forest Biology,NRES
NRES417,Principles of Wetland Science and Conservation,NRES
NRES418,Wetland Ecology &amp; Management,NRES
NRES419,Env and Plant Ecosystems,NRES
NRES429,Aquatic Ecosystem Conservation,NRES
NRES454,GIS in Natural Resource Mgmt,NRES
NRES462,Ecosystem Ecology,NRES
NRES472,Environmental Psychology,NRES
NRES475,Environmental Microbiology,NRES
NRES501,Special Problems,NRES
NRES512,Discussions in NRES,NRES
NRES593,Statistical Methods in Ecology,NRES
NRES594,NRES Professional Orientation,NRES
NS100,Leadership Laboratory,NS
NS101,Introduction to Naval Science,NS
NS303,Leadership and Management,NS
NS305,Introduction to Naval Engineering,NS
NS307,Navigation/Naval Operations II,NS
NS323,Maneuver Warfare Fundamentals,NS
NUTR500,Nutritional Sciences Seminar,NUTR
NUTR591,Animal Sciences Seminar,NUTR
NUTR593,Individual Topics in Nutrition,NUTR
PATH517,Principle/Method Epidemiology,PATH
PATH519,Mechanisms Viral Pathogenesis,PATH
PATH527,Parasitology/Epidemiology Sem,PATH
PATH534,Pathogenomics,PATH
PATH545,Vet Diagnostic Path 1,PATH
PATH546,Vet Diagnostic Path 2,PATH
PATH547,Pathology Seminar,PATH
PATH551,Interpretive Cytopathology,PATH
PATH552,Diagnostic Cytology,PATH
PATH556,Exotic/Wild Animal Diag Path 1,PATH
PATH557,Exotic/Wild Animal Diag Path 2,PATH
PATH558,Exotic/Wild Animal Path Sem,PATH
PATH559,Surgical Pathology,PATH
PATH575,Vet Info Tech/Computer App,PATH
PATH576,Communication Vet Consultation,PATH
PATH577,Vet Leadership Organ Behavior,PATH
PATH578,Veterinary Business Management,PATH
PATH579,Adv Concept Swine Health Med 1,PATH
PATH598,Non-Thesis Research,PATH
PATH629,Emergency Preparedness and Response to Foreign Animal Diseases,PATH
PATH644,Bioscientific Writing,PATH
PERS201,Elementary Persian I,PERS
PERS403,Intermediate Persian I,PERS
PERS453,Advanced Persian I,PERS
PHIL100,Intro to Philosophy-ACP,PHIL
PHIL101,Introduction to Philosophy,PHIL
PHIL103,Logic and Reasoning QR II,PHIL
PHIL104,Intro to Ethics-ACP,PHIL
PHIL105,Introduction to Ethics,PHIL
PHIL106,Ethics and Social Policy,PHIL
PHIL107,Intro to Political Philosophy,PHIL
PHIL110,World Religions,PHIL
PHIL201,Philosophy in Literature,PHIL
PHIL202,Symbolic Logic,PHIL
PHIL206,Early Modern Philosophy,PHIL
PHIL214,Biomedical Ethics,PHIL
PHIL222,Philosophical Foundations of Computer Science,PHIL
PHIL223,Minds &amp; Machines,PHIL
PHIL250,Conceptions of Human Nature,PHIL
PHIL419,"Space, Time, and Matter-ACP",PHIL
PHIL420,"Space, Time, and Matter",PHIL
PHIL421,Ethical Theories,PHIL
PHIL425,Philosophy of Mind,PHIL
PHIL426,Metaphysics,PHIL
PHIL430,Theory of Knowledge,PHIL
PHIL436,Phil of Law and of the State,PHIL
PHIL440,Ethics of Artificial Intelligence,PHIL
PHIL441,Existential Philosophy,PHIL
PHIL442,The AI Revolution,PHIL
PHIL477,Philosophy of Psychology,PHIL
PHIL492,Thesis,PHIL
PHIL499,Capstone Seminar,PHIL
PHIL513,Seminar Philosophy of Logic,PHIL
PHIL517,Seminar Philosophy of Science,PHIL
PHIL521,Seminar Contemporary Problems,PHIL
PHIL583,Individual Topics,PHIL
PHYS100,Thinking About Physics,PHYS
PHYS101,College Physics: Mech &amp; Heat,PHYS
PHYS102,College Physics: E&amp;M &amp; Modern,PHYS
PHYS110,Physics Careers,PHYS
PHYS211,University Physics: Mechanics,PHYS
PHYS212,University Physics: Elec &amp; Mag,PHYS
PHYS213,Univ Physics: Thermal Physics,PHYS
PHYS214,Univ Physics: Quantum Physics,PHYS
PHYS222,Enrichment E &amp; M,PHYS
PHYS225,Relativity &amp; Math Applications,PHYS
PHYS246,Physics on the Silicon Prairie: An Introduction to Modern Computational Physics,PHYS
PHYS325,Classical Mechanics I,PHYS
PHYS326,Classical Mechanics II,PHYS
PHYS329,Atmospheric Dynamics I,PHYS
PHYS370,Introduction to Quantum Information and Computing,PHYS
PHYS394,Pedagogy and Teaching Physics for Learning Assistants,PHYS
PHYS395,Studies on the Pedagogy and Structure of the Physics Learning Assistant Program,PHYS
PHYS398,Sophomore/Junior Special Topics in Physics,PHYS
PHYS401,Classical Physics Lab,PHYS
PHYS402,Light,PHYS
PHYS403,Modern Experimental Physics,PHYS
PHYS407,Experimental Biological Physics,PHYS
PHYS427,Thermal &amp; Statistical Physics,PHYS
PHYS435,Electromagnetic Fields I,PHYS
PHYS436,Electromagnetic Fields II,PHYS
PHYS485,Atomic Phys &amp; Quantum Theory,PHYS
PHYS486,Quantum Physics I,PHYS
PHYS487,Quantum Physics II,PHYS
PHYS495,Where the Arts Meets Physics,PHYS
PHYS496,Communicating in Physics—Writing Papers and Giving Talks,PHYS
PHYS503,Instrumentation Physics Applications of Machine Learning,PHYS
PHYS505,Classical Electromagnetism,PHYS
PHYS508,Mathematical Physics I,PHYS
PHYS514,Modern Atomic Physics,PHYS
PHYS523,Instrumentation and Applied Physics Project,PHYS
PHYS524,Survey of Instrumentation and Laboratory Techniques,PHYS
PHYS561,Condensed Matter Physics II,PHYS
PHYS575,Particle Physics I,PHYS
PHYS580,Quantum Mechanics I,PHYS
PHYS582,General Field Theory,PHYS
PHYS596,Graduate Physics Orientation,PHYS
PHYS598,Special Topics in Physics,PHYS
PLPA200,"Plants, Pathogens, and People",PLPA
PLPA405,Plant Disease Diagnosis &amp; Mgmt,PLPA
POL101,Elementary Polish I,POL
POL201,Second Yr Polish I,POL
PORT150,Writing Brazilians into the U.S.,PORT
PORT400,Intensive Beginning Portuguese,PORT
PORT401,Intensive Intermediate Portuguese,PORT
PORT403,Readings in Portuguese,PORT
PORT571,Proseminar For Lang Tchg,PORT
PORT595,Special Topics Port &amp; Braz Lit,PORT
PS100,Intro to Political Science,PS
PS101,Intro to US Gov &amp; Pol,PS
PS125,Washington Experience,PS
PS152,The New Middle East,PS
PS153,The New East Asia,PS
PS180,IntroPolitics of Globalization,PS
PS202,Religion &amp; Politics in the US,PS
PS220,Intro to Public Policy,PS
PS230,Intro to Pol Research,PS
PS241,Comp Politics in Dev Nations,PS
PS250,Rise Up: Organizing Resistance,PS
PS270,Intro to Political Theory,PS
PS280,Intro to Intl Relations,PS
PS300,Special Topics,PS
PS301,The US Constitution I,PS
PS302,The US Constitution II,PS
PS303,The US Congress,PS
PS305,The US Supreme Court,PS
PS309,State Gov in the US,PS
PS310,Politics of Organizations,PS
PS318,Interests Grps &amp; Soc Movements,PS
PS328,Introduction to Biology and Politics,PS
PS330,Intro to Political Behavior,PS
PS340,Politics in Intl Development,PS
PS348,Gov &amp; Pol in Western Europe,PS
PS355,Democratization,PS
PS358,Comparative Political Behavior,PS
PS370,Justice in the Law,PS
PS373,Democratic Theory,PS
PS379,Intl Rel &amp; Domestic Politics,PS
PS380,International Cooperation,PS
PS381,International Relations of East Asia,PS
PS383,Politics of Terrorism,PS
PS390,American Foreign Policy,PS
PS393,Diplomatic Studies Practicum,PS
PS413,"Sex, Power and Politics",PS
PS491,Internship,PS
PS492,UG Research Assistance,PS
PS494,Junior Honors Seminar,PS
PS495,Senior Honors Seminar,PS
PS496,Senior Honors Thesis,PS
PS501,Democratic Political Inst I,PS
PS511,Proseminar Pol Behavior I,PS
PS530,Quant Pol Analysis I,PS
PS531,Quant Pol Analysis II,PS
PS534,Modeling Heterogeneity,PS
PS549,Topics in Comparative Politics,PS
PS581,International War,PS
PS590,Research in Selected Topics,PS
PS596,Evaluating New Research,PS
PSM501,PSM Industry Seminar I,PSM
PSM503,PSM Industry Seminar III,PSM
PSM520,Special Topics-Sci &amp; Business,PSM
PSM555,PSM Internship,PSM
PSYC100,Intro Psych,PSYC
PSYC102,Psych Orientation,PSYC
PSYC201,Intro to Social Psych,PSYC
PSYC204,Intro to Brain and Cognition,PSYC
PSYC207,Psychology of Prejudice and Discrimination,PSYC
PSYC210,Behavioral Neuroscience,PSYC
PSYC216,Child Psych,PSYC
PSYC224,Cognitive Psych,PSYC
PSYC230,Perception &amp; Sensory Processes,PSYC
PSYC235,Intro to Statistics,PSYC
PSYC238,Psychopathology and Problems in Living,PSYC
PSYC239,Community Psych,PSYC
PSYC245,Industrial Org Psych,PSYC
PSYC248,Learning and Memory,PSYC
PSYC250,Psych of Personality,PSYC
PSYC255,Decisions &amp; Judgement,PSYC
PSYC290,Research Experience in Psych,PSYC
PSYC308,Psychology of Religion and Spirituality,PSYC
PSYC311,Behavioral Neuroscience Lab,PSYC
PSYC320,The Teenage Years,PSYC
